GEO_ID,state,county,year,Median Annual Household Income,Median Monthly Housing Costs,Median Value for Owner Occupied Housing Units,Percent White Collar,Percent College Graduate,geo11
1400000US17031831400,Illinois,Cook County,2018,33456,1124,169700,0.21212121212121213,0.23799898938858008,17031831400
1400000US17031831500,Illinois,Cook County,2018,58307,1285,208200,0.2601626016260163,0.2947287418237784,17031831500
1400000US17031831600,Illinois,Cook County,2018,40262,1170,256700,0.21724245253657018,0.2372378733319212,17031831600
1400000US17031831700,Illinois,Cook County,2018,54737,1256,250800,0.296551724137931,0.45003065603923975,17031831700
1400000US17031831800,Illinois,Cook County,2018,53529,1130,293500,0.44035571910456917,0.5468861846814602,17031831800
1400000US17031831900,Illinois,Cook County,2018,109643,1967,544700,0.6253229974160207,0.8805609284332688,17031831900
1400000US17031832000,Illinois,Cook County,2018,115192,2097,498000,0.523943661971831,0.8376674546887313,17031832000
1400000US17031832100,Illinois,Cook County,2018,72778,1527,356100,0.5747252747252747,0.732821341956346,17031832100
1400000US17031832200,Illinois,Cook County,2018,106840,1644,613800,0.7467018469656992,0.8443642198154834,17031832200
1400000US17031832300,Illinois,Cook County,2018,104954,1968,513600,0.620919881305638,0.7871777924653007,17031832300
1400000US17031832400,Illinois,Cook County,2018,103750,1829,353200,0.6111944027986007,0.7157667386609071,17031832400
1400000US17031832500,Illinois,Cook County,2018,132222,2279,736700,0.6971544715447154,0.792,17031832500
1400000US17031832600,Illinois,Cook County,2018,148616,2378,650600,0.6409107876073161,0.919015340706386,17031832600
1400000US17031832900,Illinois,Cook County,2018,55284,1673,479300,0.6431535269709544,0.8796711509715994,17031832900
1400000US17031833000,Illinois,Cook County,2018,141378,2279,523300,0.7237550471063257,0.8568970461714941,17031833000
1400000US17031833100,Illinois,Cook County,2018,114007,2278,407200,0.715690657130085,0.7761838921534739,17031833100
1400000US17031833300,Illinois,Cook County,2018,52500,1649,414200,0.5953800298062594,0.7771285475792988,17031833300
1400000US17031833900,Illinois,Cook County,2018,30417,788,255400,0.12282608695652174,0.1397109428768066,17031833900
1400000US17031834000,Illinois,Cook County,2018,30806,1099,207300,0.22110552763819097,0.26242236024844723,17031834000
1400000US17031834200,Illinois,Cook County,2018,47727,984,205100,0.3079824010056568,0.42498066511987626,17031834200
1400000US17031834300,Illinois,Cook County,2018,42766,1087,170600,0.35745937961595275,0.3796804197471977,17031834300
1400000US17031834400,Illinois,Cook County,2018,49091,1372,210000,0.4579033134166214,0.41663572224285184,17031834400
1400000US17031834500,Illinois,Cook County,2018,31362,989,-666666666,0.41025641025641024,0.22125181950509462,17031834500
1400000US17031834600,Illinois,Cook County,2018,24500,807,113800,0.1566265060240964,0.0923185341789993,17031834600
1400000US17031834700,Illinois,Cook County,2018,22104,856,137500,0.13452914798206278,0.12967581047381546,17031834700
1400000US17031834800,Illinois,Cook County,2018,21101,751,115500,0.14186046511627906,0.14362176628010706,17031834800
1400000US17031834900,Illinois,Cook County,2018,19676,825,88400,0.1770573566084788,0.12375790424570912,17031834900
1400000US17031835000,Illinois,Cook County,2018,26498,900,124800,0.12445175438596491,0.1134960305792414,17031835000
1400000US17031835100,Illinois,Cook County,2018,39398,1059,120200,0.12209046991655688,0.09030704394942805,17031835100
1400000US17031835200,Illinois,Cook County,2018,47581,944,181000,0.13194444444444445,0.21968121968121967,17031835200
1400000US17031835500,Illinois,Cook County,2018,23051,532,124600,0.24367816091954023,0.20848375451263537,17031835500
1400000US17031835600,Illinois,Cook County,2018,23918,606,70800,0.23026315789473684,0.1358609794628752,17031835600
1400000US17031835700,Illinois,Cook County,2018,45885,848,-666666666,1.0,0.3609467455621302,17031835700
1400000US17031835800,Illinois,Cook County,2018,49239,1296,210300,0.549800796812749,0.49334698055271237,17031835800
1400000US17031836200,Illinois,Cook County,2018,110357,1405,252600,0.5450346420323325,0.9678899082568807,17031836200
1400000US17031835900,Illinois,Cook County,2018,19015,834,204000,0.3961904761904762,0.2410757946210269,17031835900
1400000US17031836000,Illinois,Cook County,2018,65667,1332,251800,0.3252279635258359,0.4445107398568019,17031836000
1400000US17031836100,Illinois,Cook County,2018,26102,888,225000,0.17959770114942528,0.20822622107969152,17031836100
1400000US17031340400,Illinois,Cook County,2018,45329,903,211200,0.22945891783567135,0.2589641434262948,17031340400
1400000US17031360200,Illinois,Cook County,2018,22242,903,172500,0.3058823529411765,0.19167717528373265,17031360200
1400000US17031190800,Illinois,Cook County,2018,47955,1144,255000,0.20663846404165312,0.18381725021349274,17031190800
1400000US17031191200,Illinois,Cook County,2018,50863,1113,233300,0.0772020725388601,0.09074653553866786,17031191200
1400000US17031210100,Illinois,Cook County,2018,70234,1474,336800,0.4713855421686747,0.5625692137320044,17031210100
1400000US17031220400,Illinois,Cook County,2018,95333,1702,388100,0.6636050516647531,0.640495867768595,17031220400
1400000US17031240800,Illinois,Cook County,2018,48350,1187,428000,0.6354799513973268,0.493953488372093,17031240800
1400000US17031243000,Illinois,Cook County,2018,77794,1582,397200,0.4720720720720721,0.5762527233115469,17031243000
1400000US17031250800,Illinois,Cook County,2018,32500,1218,165900,0.22234156820622986,0.20283322601416612,17031250800
1400000US17031251700,Illinois,Cook County,2018,38000,1070,134900,0.1594488188976378,0.1675603217158177,17031251700
1400000US17031818401,Illinois,Cook County,2018,76042,1458,204500,0.3225316455696203,0.3392786365437971,17031818401
1400000US17031816500,Illinois,Cook County,2018,40632,794,100400,0.08283378746594006,0.14444444444444443,17031816500
1400000US17031817500,Illinois,Cook County,2018,32900,853,152300,0.24217118997912318,0.1859883236030025,17031817500
1400000US17031817700,Illinois,Cook County,2018,61250,1177,146300,0.3113522537562604,0.27169505271695055,17031817700
1400000US17031817900,Illinois,Cook County,2018,47847,991,148100,0.3305022156573117,0.2582943665107994,17031817900
1400000US17031821401,Illinois,Cook County,2018,43560,1070,113800,0.2693621867881549,0.2795206203736341,17031821401
1400000US17031820104,Illinois,Cook County,2018,60000,1066,284500,0.35088515660463004,0.3933143669985775,17031820104
1400000US17031820201,Illinois,Cook County,2018,106317,1443,391600,0.5420068475111931,0.5701046850866656,17031820201
1400000US17031821200,Illinois,Cook County,2018,39939,791,111700,0.1526282457251425,0.2782299084435402,17031821200
1400000US17031821600,Illinois,Cook County,2018,64102,1349,180300,0.3285854616895874,0.31686707832304195,17031821600
1400000US17031821700,Illinois,Cook County,2018,87500,1460,219100,0.5072649572649572,0.5136174303107979,17031821700
1400000US17031822102,Illinois,Cook County,2018,54004,947,148100,0.39488409272581937,0.3949513541940573,17031822102
1400000US17031222600,Illinois,Cook County,2018,80735,1498,385200,0.5661566156615662,0.624090541632983,17031222600
1400000US17031230800,Illinois,Cook County,2018,55365,1196,206000,0.22610015174506828,0.18772136953955135,17031230800
1400000US17031240700,Illinois,Cook County,2018,76875,1498,368000,0.5048262548262549,0.6011560693641619,17031240700
1400000US17031241000,Illinois,Cook County,2018,65900,1313,300000,0.4673815907059875,0.5320468642315644,17031241000
1400000US17031241100,Illinois,Cook County,2018,75658,1479,370700,0.47114624505928854,0.6851048445408532,17031241100
1400000US17031242000,Illinois,Cook County,2018,82778,1771,450000,0.6183124833643865,0.6927710843373494,17031242000
1400000US17031242100,Illinois,Cook County,2018,133951,2109,546600,0.6467283542630535,0.8192731992212848,17031242100
1400000US17031250600,Illinois,Cook County,2018,43625,1304,194200,0.25606316976875354,0.23071553228621292,17031250600
1400000US17031251100,Illinois,Cook County,2018,22526,897,124300,0.1652046783625731,0.11917098445595854,17031251100
1400000US17031836300,Illinois,Cook County,2018,49167,1200,249100,0.4675480769230769,0.6579961464354528,17031836300
1400000US17031836400,Illinois,Cook County,2018,30616,826,304300,0.5381727158948686,0.47107081174438686,17031836400
1400000US17031836500,Illinois,Cook County,2018,29972,931,-666666666,0.22995461422087746,0.28634850166481685,17031836500
1400000US17031836600,Illinois,Cook County,2018,43571,1100,185900,0.3138435081685297,0.3845201238390093,17031836600
1400000US17031836700,Illinois,Cook County,2018,28365,978,223400,0.2031425364758698,0.1802047781569966,17031836700
1400000US17031836800,Illinois,Cook County,2018,13736,894,260500,0.2092511013215859,0.18645484949832775,17031836800
1400000US17031836900,Illinois,Cook County,2018,22109,920,214800,0.2422680412371134,0.2052877138413686,17031836900
1400000US17031837400,Illinois,Cook County,2018,40417,985,167300,0.21096543504171633,0.2731362467866324,17031837400
1400000US17031837000,Illinois,Cook County,2018,26538,892,173400,0.30724070450097846,0.30965391621129323,17031837000
1400000US17031837100,Illinois,Cook County,2018,25556,1063,198200,0.5534804753820034,0.3658310120705664,17031837100
1400000US17031837300,Illinois,Cook County,2018,27406,996,152700,0.2736248236953456,0.24300932090545938,17031837300
1400000US17031837800,Illinois,Cook County,2018,60417,1328,383300,0.5020341741253052,0.4029761904761905,17031837800
1400000US17031838000,Illinois,Cook County,2018,22951,776,272500,0.5028759244042728,0.49910979228486646,17031838000
1400000US17031838100,Illinois,Cook County,2018,16953,593,230600,0.6658566221142163,0.4447403462050599,17031838100
1400000US17031838200,Illinois,Cook County,2018,42313,1185,342100,0.4962686567164179,0.7312883435582822,17031838200
1400000US17031838300,Illinois,Cook County,2018,58542,1462,461100,0.5451467268623025,0.5929694727104533,17031838300
1400000US17031838600,Illinois,Cook County,2018,17652,783,-666666666,0.18559556786703602,0.1211734693877551,17031838600
1400000US17031838700,Illinois,Cook County,2018,25405,999,138400,0.17902208201892744,0.1302250803858521,17031838700
1400000US17031838800,Illinois,Cook County,2018,25332,579,138600,0.136,0.1526147278548559,17031838800
1400000US17031839000,Illinois,Cook County,2018,102188,1883,277500,0.6527432454831759,0.7995471698113208,17031839000
1400000US17031839100,Illinois,Cook County,2018,94667,1954,339700,0.7307847082494969,0.8051876379690949,17031839100
1400000US17031839200,Illinois,Cook County,2018,33295,964,143300,0.473491773308958,0.5553861788617886,17031839200
1400000US17031839500,Illinois,Cook County,2018,19375,798,299200,0.5380530973451327,0.5299003322259136,17031839500
1400000US17031839600,Illinois,Cook County,2018,33598,1233,308000,0.3632,0.4386712095400341,17031839600
1400000US17031839700,Illinois,Cook County,2018,50982,1067,284100,0.46500437445319337,0.4693814112527199,17031839700
1400000US17031839800,Illinois,Cook County,2018,50595,1018,312700,0.4761298535964354,0.438731379144642,17031839800
1400000US17031839900,Illinois,Cook County,2018,62536,1232,330100,0.45658880564125165,0.46624280956706027,17031839900
1400000US17031840000,Illinois,Cook County,2018,80000,1371,342100,0.4892733564013841,0.44372186093046523,17031840000
1400000US17031840100,Illinois,Cook County,2018,46509,904,245300,0.23842302878598248,0.3311608961303462,17031840100
1400000US17031840200,Illinois,Cook County,2018,57308,1087,295100,0.2904238618524333,0.3223864258347017,17031840200
1400000US17031840300,Illinois,Cook County,2018,48622,977,216100,0.23997772828507796,0.23152903990517582,17031840300
1400000US17031840400,Illinois,Cook County,2018,44861,874,245200,0.3710223425863236,0.3810752688172043,17031840400
1400000US17031840700,Illinois,Cook County,2018,37966,882,197300,0.18831168831168832,0.18825722273998136,17031840700
1400000US17031840800,Illinois,Cook County,2018,31752,841,155400,0.06562756357670221,0.0881057268722467,17031840800
1400000US17031841000,Illinois,Cook County,2018,97188,2107,317300,0.6599378881987578,0.7188612099644128,17031841000
1400000US17031841100,Illinois,Cook County,2018,30676,828,284200,0.2425504645946812,0.27675675675675676,17031841100
1400000US17031841200,Illinois,Cook County,2018,44336,938,183600,0.3914179104477612,0.37952,17031841200
1400000US17031841300,Illinois,Cook County,2018,50039,912,215600,0.33728395061728395,0.362682652678906,17031841300
1400000US17031841400,Illinois,Cook County,2018,26439,1264,160400,0.2558139534883721,0.1688125894134478,17031841400
1400000US17031841500,Illinois,Cook County,2018,28807,1073,154300,0.23643807574206754,0.22433460076045628,17031841500
1400000US17031841600,Illinois,Cook County,2018,21974,1182,114100,0.16184971098265896,0.28610354223433243,17031841600
1400000US17031841700,Illinois,Cook County,2018,22444,689,153900,0.13333333333333333,0.14908456843940715,17031841700
1400000US17031841800,Illinois,Cook County,2018,37328,927,132100,0.3234932349323493,0.2734638757596219,17031841800
1400000US17031841900,Illinois,Cook County,2018,116377,2073,342400,0.5590717299578059,0.7504786215698788,17031841900
1400000US17031842000,Illinois,Cook County,2018,91548,1811,271300,0.5517948717948717,0.4604267033723331,17031842000
1400000US17031842100,Illinois,Cook County,2018,35309,1000,148500,0.17539543057996484,0.21998942358540455,17031842100
1400000US17031842200,Illinois,Cook County,2018,99440,2148,403500,0.5864086408640864,0.7275426874536006,17031842200
1400000US17031842300,Illinois,Cook County,2018,132794,1956,575000,0.6746575342465754,0.8,17031842300
1400000US17031842800,Illinois,Cook County,2018,34327,1029,183000,0.10163684811572135,0.10726474890297416,17031842800
1400000US17031842400,Illinois,Cook County,2018,39097,778,139600,0.27692307692307694,0.34527972027972026,17031842400
1400000US17031842500,Illinois,Cook County,2018,9787,430,84100,0.21084337349397592,0.09545454545454546,17031842500
1400000US17031842600,Illinois,Cook County,2018,62813,1131,215000,0.3089832181638697,0.24816240812040602,17031842600
1400000US17031842900,Illinois,Cook County,2018,19429,582,228300,0.17207792207792208,0.1408717624763108,17031842900
1400000US17031843000,Illinois,Cook County,2018,21198,904,172500,0.10918774966711052,0.15151515151515152,17031843000
1400000US17031843100,Illinois,Cook County,2018,20417,898,197900,0.34331337325349304,0.18570009930486595,17031843100
1400000US17031252000,Illinois,Cook County,2018,20611,878,195400,0.18452935694315004,0.17242242242242242,17031252000
1400000US17031260100,Illinois,Cook County,2018,14303,566,125000,0.2779220779220779,0.12763157894736843,17031260100
1400000US17031260700,Illinois,Cook County,2018,22339,1043,181300,0.195,0.09615384615384616,17031260700
1400000US17031271300,Illinois,Cook County,2018,24340,765,196300,0.3201058201058201,0.14954954954954955,17031271300
1400000US17031081700,Illinois,Cook County,2018,100708,2020,360300,0.7168874172185431,0.8955402574079617,17031081700
1400000US17031100100,Illinois,Cook County,2018,79665,1393,337800,0.3601945119833275,0.43063932448733416,17031100100
1400000US17031100500,Illinois,Cook County,2018,75759,1520,321000,0.37593984962406013,0.47114682249817386,17031100500
1400000US17031130100,Illinois,Cook County,2018,43438,870,335700,0.5252242152466368,0.5245283018867924,17031130100
1400000US17031140200,Illinois,Cook County,2018,43125,1079,192900,0.22559126743480898,0.3469108802624385,17031140200
1400000US17031140500,Illinois,Cook County,2018,62264,1222,288800,0.31214174048983845,0.3901079763148729,17031140500
1400000US17031160300,Illinois,Cook County,2018,56790,1004,166600,0.43816725978647686,0.5532263347527022,17031160300
1400000US17031160800,Illinois,Cook County,2018,60409,1190,298300,0.39640239840106595,0.3894002789400279,17031160800
1400000US17031010201,Illinois,Cook County,2018,39549,1067,156500,0.3739810890120639,0.3714168714168714,17031010201
1400000US17031010202,Illinois,Cook County,2018,38370,981,159800,0.2944199706314244,0.39950248756218903,17031010202
1400000US17031010701,Illinois,Cook County,2018,55529,1140,206900,0.3923692887423457,0.4795343597446489,17031010701
1400000US17031010501,Illinois,Cook County,2018,34455,989,316500,0.4032563422945854,0.5941176470588235,17031010501
1400000US17031010502,Illinois,Cook County,2018,37500,1007,222900,0.43617571059431526,0.6050106609808102,17031010502
1400000US17031010503,Illinois,Cook County,2018,20357,828,345600,0.49165596919127086,0.411006018916595,17031010503
1400000US17031010702,Illinois,Cook County,2018,41161,1091,163100,0.36857041504079463,0.49984081502706146,17031010702
1400000US17031020301,Illinois,Cook County,2018,54496,1123,184800,0.47923471768548764,0.6143383394729385,17031020301
1400000US17031020302,Illinois,Cook County,2018,72572,1239,321100,0.45398266611638466,0.575007036307346,17031020302
1400000US17031020601,Illinois,Cook County,2018,41308,1242,314400,0.36233611442193087,0.44174003107198345,17031020601
1400000US17031020602,Illinois,Cook County,2018,53234,1192,336400,0.2804232804232804,0.4884653961885657,17031020602
1400000US17031020701,Illinois,Cook County,2018,91477,1484,391300,0.5156626506024097,0.5517515923566879,17031020701
1400000US17031020702,Illinois,Cook County,2018,47063,1154,245100,0.32075471698113206,0.38033926016758635,17031020702
1400000US17031020801,Illinois,Cook County,2018,51467,1211,370700,0.303969863807592,0.3871342313051556,17031020801
1400000US17031020802,Illinois,Cook County,2018,48067,1198,274000,0.3256180957390847,0.3720084242772353,17031020802
1400000US17031020901,Illinois,Cook County,2018,49901,1222,181100,0.30751558910403676,0.4372031662269129,17031020901
1400000US17031020902,Illinois,Cook County,2018,37405,901,93600,0.27519762845849804,0.3333333333333333,17031020902
1400000US17031030101,Illinois,Cook County,2018,48927,1082,233500,0.4073107049608355,0.5497692814765985,17031030101
1400000US17031030102,Illinois,Cook County,2018,45086,1165,184400,0.5347467608951708,0.6677994902293968,17031030102
1400000US17031030103,Illinois,Cook County,2018,49103,1118,168100,0.42356959863364646,0.7312952534191473,17031030103
1400000US17031030104,Illinois,Cook County,2018,37586,1094,157300,0.33488372093023255,0.5907692307692308,17031030104
1400000US17031030601,Illinois,Cook County,2018,41675,1034,172100,0.47114474929044464,0.49810486418193306,17031030601
1400000US17031843200,Illinois,Cook County,2018,47083,901,261700,0.3888888888888889,0.346517119244392,17031843200
1400000US17031843300,Illinois,Cook County,2018,47321,969,172100,0.3472222222222222,0.21808510638297873,17031843300
1400000US17031843400,Illinois,Cook County,2018,25078,627,109900,0.10743801652892562,0.13391739674593242,17031843400
1400000US17031843500,Illinois,Cook County,2018,27891,762,143600,0.11587982832618025,0.08727162917107051,17031843500
1400000US17031843600,Illinois,Cook County,2018,39602,1178,264700,0.4325938566552901,0.5087440381558028,17031843600
1400000US17031843700,Illinois,Cook County,2018,112386,1913,487100,0.5341480948957584,0.6587970770095559,17031843700
1400000US17031843800,Illinois,Cook County,2018,34375,1094,171400,0.1437007874015748,0.2588686481303931,17031843800
1400000US17031843900,Illinois,Cook County,2018,34381,1083,89800,0.5031201248049922,0.4426056338028169,17031843900
1400000US17031980000,Illinois,Cook County,2018,-666666666,-666666666,-666666666,,,17031980000
1400000US17031980100,Illinois,Cook County,2018,-666666666,-666666666,-666666666,,,17031980100
1400000US17031990000,Illinois,Cook County,2018,-666666666,-666666666,-666666666,,,17031990000
1400000US17031030603,Illinois,Cook County,2018,34415,862,277500,0.4560168895144265,0.5498392282958199,17031030603
1400000US17031030604,Illinois,Cook County,2018,35096,1071,170900,0.5776231263383298,0.5837088388214905,17031030604
1400000US17031030701,Illinois,Cook County,2018,41042,945,174600,0.47678018575851394,0.5203651685393258,17031030701
1400000US17031030702,Illinois,Cook County,2018,59414,1280,192000,0.7152899824253075,0.7606490872210954,17031030702
1400000US17031030703,Illinois,Cook County,2018,40195,1051,234200,0.5974698102357677,0.6123863144218277,17031030703
1400000US17031030706,Illinois,Cook County,2018,39308,1106,245700,0.4852459016393443,0.5643639109097772,17031030706
1400000US17031031501,Illinois,Cook County,2018,25257,779,228700,0.3448461953588775,0.40409515206263175,17031031501
1400000US17031031502,Illinois,Cook County,2018,25317,826,244100,0.41284403669724773,0.49200603318250374,17031031502
1400000US17031040201,Illinois,Cook County,2018,71322,1425,369500,0.5419045444165335,0.6320322521531977,17031040201
1400000US17031040202,Illinois,Cook County,2018,40011,1172,171300,0.40613333333333335,0.4568042813455658,17031040202
1400000US17031040401,Illinois,Cook County,2018,89063,1620,494600,0.6174655908875178,0.7295347998557519,17031040401
1400000US17031040402,Illinois,Cook County,2018,82798,1431,397100,0.6498899889988999,0.7625918153200419,17031040402
1400000US17031061901,Illinois,Cook County,2018,60909,1421,258900,0.6518434055492208,0.8717083051991897,17031061901
1400000US17031061902,Illinois,Cook County,2018,64508,1454,330100,0.6329841162554917,0.7914315033350436,17031061902
1400000US17031063301,Illinois,Cook County,2018,58371,1308,364900,0.706605222734255,0.7944664031620553,17031063301
1400000US17031063302,Illinois,Cook County,2018,78720,1545,336200,0.7501639344262295,0.8924391015501424,17031063302
1400000US17031063303,Illinois,Cook County,2018,81705,1865,326500,0.6822107081174439,0.7675213675213676,17031063303
1400000US17031070101,Illinois,Cook County,2018,64968,1532,371800,0.7028499580888516,0.8511412504134965,17031070101
1400000US17031070102,Illinois,Cook County,2018,70057,1513,378900,0.6934147405146097,0.8551342138900724,17031070102
1400000US17031070103,Illinois,Cook County,2018,58914,1365,338600,0.68801191362621,0.827742520398912,17031070103
1400000US17031080201,Illinois,Cook County,2018,87221,1687,244800,0.708994708994709,0.8120351588911426,17031080201
1400000US17031150501,Illinois,Cook County,2018,69320,1235,254600,0.3074698795180723,0.41086350974930363,17031150501
1400000US17031150502,Illinois,Cook County,2018,61967,1403,272000,0.35064935064935066,0.4347101932045303,17031150502
1400000US17031151001,Illinois,Cook County,2018,62734,1141,272300,0.32842105263157895,0.3358090185676393,17031151001
1400000US17031151002,Illinois,Cook County,2018,55125,1132,280200,0.24,0.2411932719771501,17031151002
1400000US17031160501,Illinois,Cook County,2018,56190,1306,300700,0.32190102890739836,0.4136513157894737,17031160501
1400000US17031160502,Illinois,Cook County,2018,57400,1239,303800,0.371801850843767,0.325950689511074,17031160502
1400000US17031160601,Illinois,Cook County,2018,68902,1402,261400,0.43101807802093245,0.5513245033112583,17031160601
1400000US17031160602,Illinois,Cook County,2018,64917,1182,356700,0.3816933638443936,0.48617339312406577,17031160602
1400000US17031190401,Illinois,Cook County,2018,61383,1226,234600,0.18610421836228289,0.2920681986656783,17031190401
1400000US17031190402,Illinois,Cook County,2018,51421,1180,261700,0.21962616822429906,0.1997834325933947,17031190402
1400000US17031190601,Illinois,Cook County,2018,49091,1284,207500,0.11645569620253164,0.20708955223880596,17031190601
1400000US17031190602,Illinois,Cook County,2018,54464,1306,215000,0.12593649661077416,0.1826608505997819,17031190602
1400000US17031190701,Illinois,Cook County,2018,40298,1072,278300,0.1170651277823578,0.161756829137654,17031190701
1400000US17031190702,Illinois,Cook County,2018,39882,1081,225700,0.12602739726027398,0.1535181236673774,17031190702
1400000US17031191301,Illinois,Cook County,2018,49946,1143,227100,0.10390516039051603,0.15618541482137585,17031191301
1400000US17031191302,Illinois,Cook County,2018,46000,1214,226500,0.1599654128837008,0.12793243665936815,17031191302
1400000US17031200401,Illinois,Cook County,2018,42109,1032,239500,0.1636469900642899,0.16593362654938024,17031200401
1400000US17031200402,Illinois,Cook County,2018,52482,1115,270700,0.22661217075386011,0.2409460458240946,17031200402
1400000US17031210501,Illinois,Cook County,2018,47917,1116,287500,0.27202472952086554,0.3271422541156606,17031210501
1400000US17031210502,Illinois,Cook County,2018,52908,1174,266300,0.3360410431808465,0.3051798086440119,17031210502
1400000US17031210601,Illinois,Cook County,2018,66994,1272,334200,0.3408796895213454,0.41977800201816345,17031210601
1400000US17031210602,Illinois,Cook County,2018,59408,1218,319000,0.4266153187847668,0.4189830508474576,17031210602
1400000US17031220601,Illinois,Cook County,2018,75438,1486,370400,0.5660569105691057,0.5876120619396903,17031220601
1400000US17031220602,Illinois,Cook County,2018,46276,1206,389400,0.5160246034315312,0.5220957925377084,17031220602
1400000US17031220701,Illinois,Cook County,2018,65417,1216,306300,0.3610567514677104,0.39812332439678283,17031220701
1400000US17031220702,Illinois,Cook County,2018,61733,1242,402300,0.3257191201353638,0.4231088944305902,17031220702
1400000US17031220901,Illinois,Cook County,2018,47778,1112,326100,0.2339506172839506,0.30412102243088157,17031220901
1400000US17031220902,Illinois,Cook County,2018,56667,1237,298100,0.28900592495062544,0.2708224201152436,17031220902
1400000US17031252101,Illinois,Cook County,2018,19023,744,162500,0.22569444444444445,0.26229508196721313,17031252101
1400000US17031252102,Illinois,Cook County,2018,34829,1033,133100,0.17677324513046674,0.21544904606793858,17031252102
1400000US17031252201,Illinois,Cook County,2018,32051,959,101700,0.2540983606557377,0.16597510373443983,17031252201
1400000US17031252202,Illinois,Cook County,2018,26230,923,126700,0.13240954580446498,0.153184165232358,17031252202
1400000US17031301701,Illinois,Cook County,2018,29773,781,161000,0.15667311411992263,0.132334581772784,17031301701
1400000US17031301702,Illinois,Cook County,2018,39614,866,154800,0.08990011098779134,0.0821472143147621,17031301702
1400000US17031301801,Illinois,Cook County,2018,34427,926,138600,0.10303928836174944,0.14387803716055264,17031301801
1400000US17031301802,Illinois,Cook County,2018,35925,813,150700,0.10082768999247554,0.1382830626450116,17031301802
1400000US17031301803,Illinois,Cook County,2018,32308,850,152700,0.12148280482358195,0.10622104566512243,17031301803
1400000US17043844701,Illinois,DuPage County,2018,81865,1400,290900,0.3926463912846119,0.4906040268456376,17043844701
1400000US17043845000,Illinois,DuPage County,2018,80550,1325,290200,0.43940397350993377,0.5351906158357771,17043845000
1400000US17043845100,Illinois,DuPage County,2018,165391,2223,692700,0.6667798913043478,0.8395654370894391,17043845100
1400000US17043845502,Illinois,DuPage County,2018,65970,1173,159400,0.4346279276608361,0.5655818540433925,17043845502
1400000US17043845601,Illinois,DuPage County,2018,75000,1243,360300,0.37623318385650223,0.5803539183820874,17043845601
1400000US17043846305,Illinois,DuPage County,2018,82765,1571,237900,0.4870900209351012,0.5368754956383822,17043846305
1400000US17043846307,Illinois,DuPage County,2018,63875,1230,222000,0.43655413271245636,0.5300988319856245,17043846307
1400000US17043846404,Illinois,DuPage County,2018,72113,1300,227100,0.5585530349478848,0.5525408139802254,17043846404
1400000US17043845803,Illinois,DuPage County,2018,57643,1299,258900,0.44367716875269747,0.4889842632331903,17043845803
1400000US17043840104,Illinois,DuPage County,2018,57926,1116,189800,0.19539451405350491,0.2632685233841303,17043840104
1400000US17043841102,Illinois,DuPage County,2018,75995,1496,192800,0.3610267733922164,0.4454008853910477,17043841102
1400000US17043846102,Illinois,DuPage County,2018,80286,1375,355800,0.4586410635155096,0.5964308077645586,17043846102
1400000US17043846002,Illinois,DuPage County,2018,66913,1106,173300,0.4626223091976517,0.5425156207552295,17043846002
1400000US17043841204,Illinois,DuPage County,2018,84106,1575,214600,0.31344639612356145,0.42991329479768786,17043841204
1400000US17043842604,Illinois,DuPage County,2018,63583,1209,288800,0.5715871254162043,0.5583482944344704,17043842604
1400000US17043844602,Illinois,DuPage County,2018,102964,1637,448600,0.5872120357310766,0.705135603000577,17043844602
1400000US17043842706,Illinois,DuPage County,2018,96181,1595,348900,0.4903664525878353,0.6360236833904643,17043842706
1400000US17043841801,Illinois,DuPage County,2018,106725,1818,380300,0.5665083135391924,0.7156684815486993,17043841801
1400000US17043843100,Illinois,DuPage County,2018,54929,1141,221100,0.29281496062992124,0.3892641308211873,17043843100
1400000US17043843200,Illinois,DuPage County,2018,61107,1142,223900,0.2518768768768769,0.2990625944965225,17043843200
1400000US17043843900,Illinois,DuPage County,2018,125759,2005,425800,0.5558264261335933,0.7290944123314066,17043843900
1400000US17043844702,Illinois,DuPage County,2018,149293,2234,763700,0.6272189349112426,0.7602986611740473,17043844702
1400000US17043845701,Illinois,DuPage County,2018,102697,1438,278000,0.5115751248297776,0.6028741675429372,17043845701
1400000US17043845703,Illinois,DuPage County,2018,74196,1103,368300,0.5080740448995668,0.6063492063492063,17043845703
1400000US17043845802,Illinois,DuPage County,2018,88796,1242,285400,0.5192406362237044,0.6054016134689583,17043845802
1400000US17043846207,Illinois,DuPage County,2018,125550,1657,344100,0.5684745762711865,0.7653616800622245,17043846207
1400000US17043846304,Illinois,DuPage County,2018,142217,1870,428200,0.642090395480226,0.8121462777535916,17043846304
1400000US17043846405,Illinois,DuPage County,2018,101786,1653,480200,0.687603305785124,0.7427831236121392,17043846405
1400000US17043846104,Illinois,DuPage County,2018,125938,1946,411400,0.621272808188696,0.6894243641231593,17043846104
1400000US17043845704,Illinois,DuPage County,2018,77595,1343,261600,0.46000780335544283,0.595024587792884,17043845704
1400000US17043845805,Illinois,DuPage County,2018,91023,1458,327700,0.547550432276657,0.5570492933471217,17043845805
1400000US17043840202,Illinois,DuPage County,2018,97013,1660,303800,0.34217595701813297,0.3647256170620657,17043840202
1400000US17043841002,Illinois,DuPage County,2018,97273,1484,347000,0.4434087882822903,0.4327485380116959,17043841002
